GHG_Grouped,National_Communication_Category,IPCC_Code,Source,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,current
Carbon,Industrial Process,2C3a,Primary aluminium production - general,0.4503191733,0.4560418133,0.3800443533,0.3711457933,0.3590167533,0.3691511267,0.3723296867,0.3840595,0.40057138,0.4175013333,0.46985246,0.52479812,0.53024972,0.52783192,0.55383174,0.5714563706,0.5549005,0.5620015258,0.5028009541,0.393085638,0.2865178439,0.3295040287,0.09163504504,0.06813815932,0.06444642204,0.07327145672,0.07328379212,0.0716192092
Carbon,Industrial Process,2C6,Non-ferrous metal processes,1.358832731,1.133094619,0.7848846127,0.5298091849,0.928918169,1.098534092,1.072858218,0.5540771573,0.4126392681,0.4533252233,0.4976639101,0.3767787805,0.1751839817,0.0691808488,,,,,,,,,,,,,,
Carbon,Land Use Change,4A1,Forest Land remaining Forest Land - Biomass Burning - Wildfires,0.03733067348,0.0643519335,0.0165194821,0.02949791712,0.02384151082,0.1898723158,0.09991668399,0.1333374127,0.07534589151,0.01206992103,0.04303445571,0.05947963322,0.05056627468,0.04357744369,0.05676679382,0.1064253328,0.1053383474,0.09463830381,0.08810350002,0.07705210547,0.03776196517,0.05152815101,0.239881943,0.05952578647,0.06394572481,,0.005010558817,0.02968051885
Carbon,Land Use Change,4A1,Forest Land remaining Forest Land - Carbon stock change,-14.47794183,-15.20174782,-15.74415474,-16.05661676,-16.06858887,-16.23997811,-16.60380683,-16.70903514,-17.10056335,-17.18403004,-17.47054656,-17.75743594,-17.98323744,-18.04439501,-18.06097584,-18.27991289,-18.55536164,-18.56986105,-19.24651952,-19.38977959,-19.204657,-18.90500219,-16.883596,-17.89199865,-18.10301806,-18.00915971,-18.15820712,-18.04539664
Carbon,Land Use Change,4A2,Cropland converted to Forest Land - Carbon stock change,-0.01482508136,-0.01184463769,-0.01115253142,-0.01161200079,-0.01187085454,-0.0186253409,-0.02212568321,-0.02613168954,-0.03069278679,-0.03140986367,-0.03397956213,-0.0400259836,-0.04392042524,-0.04924225848,-0.05273340295,-0.05900794966,-0.06374811916,-0.05924350446,-0.05152083887,-0.0428391729,-0.03212516996,-0.03155034876,-0.02971451245,-0.02686343063,-0.02521424273,-0.02802692896,-0.03059144326,-0.02970935502
Carbon,Land Use Change,4A2,Grassland converted to Forest Land - Carbon stock change,-0.5601589555,-0.524890848,-0.5001743056,-0.486483724,-0.4381942343,-0.4826257379,-0.5282488848,-0.588079689,-0.6631603182,-0.7028843154,-0.7466402896,-0.7943006154,-0.8287263997,-0.8379107832,-0.7976179675,-0.758389175,-0.6953504413,-0.5754723568,-0.4327237384,-0.3457892214,-0.2742885501,-0.2204182102,-0.1762894923,-0.1519493059,-0.1266860691,-0.1346897098,-0.1458059901,-0.1458186431
Carbon,Land Use Change,4A2,Settlements converted to Forest Land - Carbon stock change,-0.01066415645,-0.00948788168,-0.008729376945,-0.008305487653,-0.007267241896,-0.008858951978,-0.009846805287,-0.01087106855,-0.01204720874,-0.01157104503,-0.01135328425,-0.01617357765,-0.02084656843,-0.02585896692,-0.02956634613,-0.03468206482,-0.03832906211,-0.03699150991,-0.03275139613,-0.02894442793,-0.02408951489,-0.02259754308,-0.02021557243,-0.01829670296,-0.01636305871,-0.01843886559,-0.02053811995,-0.02052543983
Carbon,Land Use Change,4B1,Carbon stock change,2.897397306,2.900590843,2.829237055,3.031419609,3.0723398,3.321118675,3.304062629,3.32724228,3.354486532,3.445761229,3.674003033,3.945334652,4.169076229,4.384069877,4.620267822,4.752076134,5.023128609,5.061736011,5.389972364,5.740524215,5.737438546,5.723260834,5.785933048,5.739301357,5.702119009,5.801303208,5.786260311,5.826603397
Carbon,Land Use Change,4B1,Cropland remaining Cropland - Carbon stock change,0.02249292,0.01129090856,0.02072165352,0.01594773091,0.0003842232386,0.05767490071,-0.002113964211,-0.02421624507,-0.003912934077,0.01981702107,0.005466853538,0.001410125763,0.03930954731,0.001413264712,0.02198204422,0.002698205755,0.001099596848,-0.0025628861,-0.01091652501,0.01265444964,-0.0289433498,0.003790760629,-0.0005572174269,0.01295515165,-0.00453450849,-0.03375544609,0.01266692657,0.02962344667
Carbon,Land Use Change,4B2,Forest Land converted to Cropland - Biomass Burning - Controlled Burning,0.0007056302427,0.0007221029947,0.0007385912884,0.0007552869872,0.0007721270121,0.0007889620061,0.0008057731056,0.0008227350314,0.0008397095232,0.0008568317972,0.0005679050833,0.0005883705777,0.0006088473826,0.0006292736851,0.0006493619129,0.000669112475,0.0002140944431,,,,,,,,,,,
Carbon,Land Use Change,4B2,Forest Land converted to Cropland - Carbon stock change,0.001277004659,0.001304550192,0.001332187077,0.001360248346,0.00138862036,0.001417038426,0.00144546672,0.001474208861,0.001503020041,0.001532134907,0.001092778421,0.001191869939,0.001287393989,0.001379465144,0.00146778725,0.001552554947,0.000802409982,0.0004719212456,0.0005142228494,0.0005542170108,0.0005931524555,0.0006299639811,0.000664778154,0.0006977133506,0.000728880326,0.00075838274,0.0007863176464,0.0008127759449
Carbon,Land Use Change,4B2,Grassland converted to Cropland - Carbon stock change,11.46159,11.42956024,11.3987901,11.37110577,11.34625239,11.3244217,11.30473526,11.28705103,11.27133126,11.25733675,10.84924134,10.25706086,9.697147984,9.168855505,8.67446534,8.202749331,7.763653015,7.346717598,6.951473261,6.572762409,6.357733261,6.150318195,5.954491632,5.777465011,5.596501413,5.45479596,5.280048236,5.131809143
Carbon,Land Use Change,4B2,Settlements converted to Cropland - Carbon stock change,-0.1175365522,-0.1134747728,-0.1095194597,-0.1056577612,-0.1018868805,-0.09820417918,-0.09460710724,-0.09109319938,-0.08766007193,-0.08430541989,-0.07364566337,-0.06934855098,-0.065189314,-0.06112332541,-0.05714768762,-0.05325986905,-0.04945742235,-0.0457379796,-0.04209924943,-0.03853901433,-0.03572149201,-0.03295236,-0.03024704745,-0.02760385448,-0.02502102451,-0.02249685721,-0.02002970726,-0.01761798241
Carbon,Land Use Change,4C,Grassland - Drainage and rewetting and other management of organic and mineral soils,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975,0.1767975
Carbon,Land Use Change,4C1,Grassland remaining Grassland - Carbon stock change,-2.344419923,-2.403827048,-2.462102478,-2.519273971,-2.575368469,-2.630412122,-2.68443032,-2.737447713,-2.790721828,-2.128485973,-2.384842877,-2.635922301,-2.881864848,-3.122806653,-3.358879542,-3.590211181,-3.816925229,-4.039141473,-4.256975969,-4.470541172,-4.552267893,-4.632405087,-4.710991362,-4.788064217,-4.863660077,-4.937814326,-5.010561344,-5.081934539
Carbon,Land Use Change,4C2,Cropland converted to Grassland - Carbon stock change,-4.370582465,-4.422973421,-4.471522243,-4.51908697,-4.565664421,-4.611313368,-4.656148267,-4.699505801,-4.741987596,-4.782891882,-4.573230774,-4.450669726,-4.332047749,-4.214831942,-4.100497858,-3.987082613,-3.877441744,-3.768519384,-3.662039061,-3.556454994,-3.581312133,-3.598956476,-3.616035755,-3.640917906,-3.656329795,-3.681400746,-3.698793832,-3.718567964
Carbon,Land Use Change,4C2,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,0.0171465475,0.01770954722,0.0182820125,0.01886776977,0.019462631,0.02006174487,0.02066685727,0.02610542178,0.02140843565,0.02172718538,0.2135782395,0.2504617201,0.2342691332,0.2723565063,0.2031554676,0.2358077708,0.2015897763,0.2515865787,0.2417186576,0.2497304577,0.2621173153,0.2041095549,0.2023416539,0.1839843017,0.2310973127,0.1844518031,0.2283139271,0.1878434788
Carbon,Land Use Change,4C2,Forest Land converted to Grassland - Carbon stock change,0.03037734114,0.03137811389,0.03239468173,0.03343380085,0.03448817707,0.03554935055,0.03662042158,0.04616254774,0.03793946229,0.03850699014,0.3954305274,0.4792928965,0.4690099575,0.5528166899,0.4475970533,0.5199773584,0.4742917474,0.5754020314,0.5708288119,0.5968821379,0.6298716627,0.5388615391,0.5458422539,0.5231999502,0.6147940414,0.5415730375,0.6265302511,0.5632483254
Carbon,Land Use Change,4C2,Settlements converted to Grassland - Carbon stock change,-0.6080622957,-0.6205654433,-0.632676747,-0.6443622355,-0.6556358644,-0.666511416,-0.6770021937,-0.6871210374,-0.6968803412,-0.706292069,-0.7306976713,-0.7449767801,-0.7588061977,-0.7722631659,-0.7853598236,-0.7981074651,-0.8105169887,-0.822598914,-0.8343633968,-0.8458202418,-0.8654950186,-0.884899597,-0.9039024022,-0.922513646,-0.9407441217,-0.9586042675,-0.9761041729,-0.9932535924
Carbon,Land Use Change,4C2,Wetlands converted to Grassland - Carbon stock change,-0.0122907898,-0.01179051343,-0.01129023706,-0.01078996069,-0.01028968433,-0.00978940796,-0.009289131592,-0.008788855225,-0.008288578857,-0.00778830249,-0.007288026122,-0.006787749755,-0.006287473387,0.006314193971,0.006321903138,0.006329612304,0.0007599432471,0.0009946704138,0.00122939758,0.001464124747,0.001198575546,0.005540045344,0.005086975019,0.004633904693,0.004180834367,0.004887522073,-0.0007089559549,0.004062872904
Carbon,Land Use Change,4D1,Peat Extraction Remaining Peat Extraction - Carbon stock change,0.4869114336,0.4891159813,0.4770270328,0.4642129002,0.5761863864,0.6564176072,0.5562912588,0.487576034,0.3611979589,0.4906951595,0.4802751619,0.5196135257,0.3212681434,0.5578437397,0.3870802918,0.4432660984,0.463263921,0.2991293952,0.2561925419,0.2943421885,0.3205051351,0.27699459,0.2182068783,0.3787052665,0.2686802881,0.3198722677,0.3126578498,0.3366866708
Carbon,Land Use Change,4D2,Grassland converted to flooded land - Carbon stock change,,0.000003072666667,,,,0.0000011,,,0.00001608358631,0.00001608358631,0.00001608358631,0.00001608358631,0.00001608358631,0.00001608358631,0.00001608358631,0.00001608358631,0.00001608358631,0.00001608358631,0.00001660058631,0.00003076839919,0.00003076839919,0.00003076839919,0.00003339373252,0.00003299197192,0.00003299197192,0.00003299197192,,
Carbon,Land Use Change,4D2,Land converted for Peat Extraction - Carbon stock change,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.00004118213675,0.0002170759316,0.0003929697265,0.0005688635214,0.000569013494,0.0005691634667,0.0003934196444,0.0002176758222,0.000041932,0.00003437793333,0.00002682386667,0.0000192698,0.00001171573333,0.000003329333333,0.000002497,0.00009201133333
Carbon,Land Use Change,4E1,Settlements remaining Settlements - Carbon stock change,1.629218808,1.671788578,1.712354949,1.751019757,1.787879192,1.82302414,1.856540503,1.888509497,1.919007935,1.948108483,2.000984112,2.051233315,2.098996452,2.144405789,2.187585993,2.228654609,2.267722494,2.304894228,2.340268498,2.373938455,2.355674928,2.338531849,2.322435145,2.307315988,2.2931104,2.279758894,2.267206137,2.255400643
Carbon,Land Use Change,4E2,Cropland converted to Settlements - Carbon stock change,0.8326580866,0.7912286538,0.7523669222,0.7157404609,0.6812073371,0.6486364422,0.617905585,0.5889008359,0.5612596426,0.5351391378,0.5676699379,0.5771671485,0.5858587012,0.5939418046,0.6014615858,0.6084587979,0.614971082,0.6210332201,0.6266773618,0.6321895178,0.6483865547,0.6640526106,0.6788618742,0.6928635525,0.706106005,0.7186344497,0.7304911674,0.7417157071
Carbon,Land Use Change,4E2,Forest Land converted to Settlements - Biomass Burning - Controlled Burning,0.0400437136,0.0382689336,0.03642546105,0.03620018513,0.03758705475,0.03476714296,0.03916255794,0.04454413254,0.0452276239,0.05794214925,0.01623542411,0.01346827395,0.0224150661,0.04493613083,0.07337711936,0.06616964122,0.01307279447,0.03062614718,0.031435108,0.03357415785,0.07365937394,0.06919348291,0.06246536158,0.06258372987,0.04721780797,0.06055724018,0.1355720956,0.1101742942
Carbon,Land Use Change,4E2,Forest Land converted to Settlements - Carbon stock change,0.1084178497,0.1056979555,0.1028342683,0.1027849587,0.1055408559,0.1009044083,0.1088964829,0.1186003147,0.1200541518,0.1425802592,0.09072526641,0.1059061958,0.1404807275,0.1977805373,0.2644559984,0.26771156,0.189655474,0.2346013708,0.2494221188,0.2658438283,0.3477401782,0.3509158038,0.3495289279,0.3595801197,0.3419633371,0.3741613051,0.5139900913,0.4773837725
Carbon,Land Use Change,4E2,Grassland converted to Settlements - Carbon stock change,4.400960019,4.333385089,4.269365768,4.21610664,4.155886555,4.105094192,4.056034235,4.010720783,3.96760994,3.927000227,3.804188184,3.69873044,3.598562797,3.504560005,3.41571792,3.331961161,3.256457255,3.1805997,3.11035572,3.043994863,3.01857083,2.992408505,2.969593884,2.945242649,2.924687895,2.904394695,2.885241818,2.866670153
Carbon,Land Use Change,4G,HWP Produced and Consumed Domestically - Carbon stock change,-1.375233534,-1.100019489,-1.040921109,-1.159470764,-1.289662625,-1.443502818,-1.434646101,-1.639403579,-1.567536217,-1.775734105,-1.968655446,-1.977499626,-1.918315779,-2.029984518,-2.114003918,-1.992446802,-1.811262275,-2.017845871,-1.667083282,-1.59702884,-1.878254026,-2.129918127,-3.310835355,-2.387273224,-2.096749612,-2.022178957,-2.006223728,-1.846098465
Carbon,Land Use Change,4G,HWP Produced and Exported - Carbon stock change,-0.2638462712,-0.2062398164,-0.1807594358,-0.1926406884,-0.1836472681,-0.2196823591,-0.2136284828,-0.2596765335,-0.2408139922,-0.2674792912,-0.3100222768,-0.3113029658,-0.3049121398,-0.3553375694,-0.3349859762,-0.3520110629,-0.2878895253,-0.2755318104,-0.2697082496,-0.1836165574,-0.2054796595,-0.2452643528,-0.4406518984,-0.2332054849,-0.1894473174,-0.1532821387,-0.1601977641,-0.1695061457
Carbon,Public,1A4ai,Public sector combustion,13.42742143,14.34374421,15.03990547,13.69726153,13.37181648,13.22307877,14.21375226,13.85596201,12.8852571,12.7127646,12.06120508,12.18080127,10.29343614,10.22924675,11.16160202,11.13884655,10.0749635,9.394212418,9.71380367,8.812705938,9.440339661,7.956272883,8.887953726,9.075399613,7.740332857,7.949744709,8.131583308,7.796391953
Carbon,Residential,1A4bi,Domestic combustion,78.16710498,86.90129887,84.2536558,88.28661222,83.95013797,79.5640416,90.70677265,83.64525204,85.57025466,85.32038709,85.59518696,87.85033134,84.47338917,85.2722008,86.92411718,82.46699064,79.86066857,76.33374452,78.21403789,75.01682213,84.47891866,67.2911104,73.65713903,74.48599375,61.96591116,64.4776586,66.96038612,64.13276841
Carbon,Residential,1A4bii,House and garden machinery,0.3017444592,0.305178949,0.3079456213,0.3110393879,0.3145011356,0.3177584493,0.3198908738,0.3219268204,0.3240867423,0.3265619224,0.3294093215,0.3324459877,0.3345715086,0.3366474959,0.3387344892,0.3418138587,0.3444734183,0.3472432811,0.3502908622,0.3529953709,0.3558811396,0.3584316139,0.361645532,0.36475549,0.3684103843,0.3720668761,0.3758251289,0.3794522715
Carbon,Residential,2D2,Non-aerosol products - household products,0.03317353504,0.02956444961,0.02836967612,0.02898477405,0.02839221213,0.0265910198,0.02660215252,0.02666462946,0.01088353747,0.02242414743,0.01957335767,0.01972510489,0.03041382225,0.04322603642,0.03050413062,0.04292751829,0.02917051969,0.02360329919,0.02758573809,0.02337188509,0.02207143244,0.01690282218,0.0190171104,0.02542980104,0.02542985464,0.02704606966,0.02373147642,0.02422375376
Carbon,Transport,1A3a,Aircraft - domestic cruise,1.032566978,1.053751593,1.05296714,1.022629744,0.9342929096,0.9889311306,1.110307339,1.139389028,1.233623904,1.372804924,1.462183537,1.521051632,1.526807033,1.572136368,1.636063543,1.81623299,1.746176459,1.669712973,1.603100873,1.41924011,1.304339091,1.246948322,1.195318281,1.217506388,1.1146679,1.139346049,1.075948822,1.108286571
Carbon,Transport,1A3a,Aircraft - domestic take off and landing,0.452127818,0.4446603096,0.4481400652,0.4414345392,0.4199480714,0.4416376556,0.502234156,0.5218894978,0.5475295182,0.6279436011,0.6856830208,0.7216443635,0.6922609484,0.7025262514,0.7449170291,0.8115623805,0.7659916914,0.6967625925,0.6463991268,0.5545210428,0.5236887617,0.4971083456,0.465732023,0.4731865587,0.4453438353,0.4349764076,0.4145243731,0.4217196782
Carbon,Transport,1A3a,Aircraft between UK and Bermuda - Cruise,0.08246526585,0.06258419551,0.03092034533,0.04134896596,0.04311964176,0.04891486681,0.05620405944,0.04626470717,0.05320135258,0.0537839679,0.05795142329,0.0570584552,0.05651947438,0.0546023415,0.06405508546,0.07192867468,0.1060351829,0.1031783283,0.09898977876,0.09617054832,0.09657569815,0.09405406319,0.09273524551,0.09238168779,0.09059757377,0.09089370706,0.09089222364,0.09090701004
Carbon,Transport,1A3a,Aircraft between UK and Bermuda - TOL,0.004120175361,0.003178446203,0.001539204578,0.00207315431,0.002165635201,0.002442653642,0.002803342856,0.002309144105,0.002784182327,0.002824394431,0.003132195384,0.002813343648,0.00312514449,0.003011828323,0.003536249293,0.0039730877,0.00569607965,0.005635565491,0.00544379615,0.005296613569,0.005099524994,0.004924822089,0.004865524482,0.004907109822,0.004763078082,0.004719564526,0.00470506411,0.004703335595
Carbon,Transport,1A3a,Aircraft between UK and CDs - Cruise,0.1325655238,0.1153461473,0.1218940693,0.1308395137,0.1197103081,0.120112738,0.124155541,0.1307063801,0.1389117746,0.135461399,0.1494803982,0.1498435918,0.154608059,0.1561675111,0.1784654718,0.180661946,0.165866394,0.1693159854,0.1661841172,0.1492464397,0.1578793463,0.1550104326,0.1490132566,0.1309152752,0.1331075267,0.1266699094,0.123975165,0.1281690382
Carbon,Transport,1A3a,Aircraft between UK and CDs - TOL,0.05622039873,0.05006346712,0.05031722842,0.05152390053,0.05075538319,0.05242580695,0.05632756674,0.06102157868,0.06551133666,0.06227037831,0.07195164103,0.07380198639,0.07697028707,0.07977275086,0.08789297016,0.08811661797,0.08275904525,0.08464854402,0.0851309113,0.07848064938,0.08322364064,0.08007311883,0.07505261012,0.06574865448,0.06510926046,0.062880082,0.05830495911,0.05837196293
Carbon,Transport,1A3a,Aircraft between UK and Gibraltar - Cruise,0.04887066113,0.04289851902,0.04489776651,0.0448315998,0.04164712834,0.03884331811,0.03382583133,0.03223560842,0.03456688368,0.03446203326,0.03662698377,0.03765238866,0.03951863491,0.04304347216,0.05179806798,0.05647050619,0.05061992252,0.04046649108,0.05074336983,0.04976987224,0.0436164223,0.05445411497,0.05214531919,0.05284241567,0.05586081458,0.05639293117,0.0722730862,0.07190922874
Carbon,Transport,1A3a,Aircraft between UK and Gibraltar - TOL,0.006249868622,0.005456027789,0.005553750591,0.005923175285,0.005499524832,0.004920907812,0.004188590245,0.003942969428,0.004148961646,0.004072154766,0.004425926202,0.004589423098,0.004883702876,0.005370456044,0.006341367834,0.006945438756,0.006324269784,0.005181218763,0.006463118476,0.006116241099,0.005236618128,0.00636015764,0.006019672792,0.006349260866,0.006743706642,0.006789898072,0.008753529566,0.008724628172
